,TimeStamp,line,station,id,code,uic,name_short,name_medium,name_long,slug,country,type,geo_lat,geo_lng,travelers,travelers_num
107,2020-07-08 20:04:59,Amersfoort - Apeldoorn,Apeldoorn,31.0,APD,8400066.0,Apeldoorn,Apeldoorn,Apeldoorn,apeldoorn,NL,knooppuntIntercitystation,52.209167480469,5.970277786254901,"14.840 (2018)[2] per dag (NS)
",14840
108,2020-07-08 20:04:59,Amersfoort - Ede-Wageningen,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484,"43.710 (2018)[2] per dag (NS)
",43710
109,2020-07-08 20:04:59,Amersfoort - Ede-Wageningen,Hoevelaken,687.0,HVL,8400490.0,Hoevelaken,Hoevelaken,Hoevelaken,hoevelaken,NL,stoptreinstation,52.16652,5.45718,"1359 (2016)[2] per dag
",1359
110,2020-07-08 20:04:59,Amersfoort - Ede-Wageningen,Barneveld Noord,89.0,BNN,8400092.0,Barnevld N,Barneveld N.,Barneveld Noord,barneveld-noord,NL,stoptreinstation,52.161388397216996,5.598055362701401,"1.177 (2008)[2] per dag
",1177
111,2020-07-08 20:04:59,Amersfoort - Ede-Wageningen,Barneveld Centrum,87.0,BNC,8400091.0,Barnevld C,Barneveld C.,Barneveld Centrum,barneveld-centrum,NL,stoptreinstation,52.139999389648,5.5902776718139995,"2.863 (2009)[2] per dag
",2863
112,2020-07-08 20:04:59,Amersfoort - Ede-Wageningen,Barneveld Zuid,764.0,BNZ,8400115.0,Barnevld Z,Barneveld Z.,Barneveld Zuid,barneveld-zuid,NL,stoptreinstation,52.128853,5.60246,"612 (2016)[3] per dag
",612
113,2020-07-08 20:04:59,Amersfoort - Ede-Wageningen,Lunteren,315.0,LTN,8400405.0,Lunteren,Lunteren,Lunteren,lunteren,NL,stoptreinstation,52.085277557373,5.6244444847107005,,
114,2020-07-08 20:04:59,Amersfoort - Ede-Wageningen,Ede Centrum,163.0,EDC,8400201.0,Ede C,Ede C.,Ede Centrum,ede-centrum,NL,stoptreinstation,52.043609619140994,5.6683335304260005,,
115,2020-07-08 20:04:59,Amersfoort - Ede-Wageningen,Ede-Wageningen,162.0,ED,8400200.0,Ede-Wag,Ede-Wageningen,Ede-Wageningen,ede-wageningen,NL,knooppuntIntercitystation,52.027778625488004,5.6730556488037,"18.963 (2018)[1] per dag (NS)
",18963
116,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484,"43.710 (2018)[2] per dag (NS)
",43710
117,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Baarn,102.0,BRN,8400086.0,Baarn,Baarn,Baarn,baarn,NL,knooppuntStoptreinstation,52.208332061768,5.2808332443237,"4621 (2018)[2] per dag
",4621
118,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Hilversum,271.0,HVS,8400322.0,Hilversum,Hilversum,Hilversum,hilversum,NL,knooppuntIntercitystation,52.225833892821996,5.1819443702698,"26.697 (2018)[2] per dag
",26697
119,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Hilversum Media Park,722.0,HVSM,8400324.0,Media Park,Media Park,Hilversum Media Park,hilversum-media-park,NL,stoptreinstation,52.238056182861,5.1738886833191,"4461 (2018)[2] per dag
",4461
120,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Bussum Zuid,108.0,BSMZ,8400145.0,Bussum Z,Bussum Z.,Bussum Zuid,bussum-zuid,NL,stoptreinstation,52.26583480835,5.163055419921901,"4452 (2018)[2] per dag
",4452
121,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Naarden-Bussum,350.0,NDB,8400452.0,Naarden-Bu,Naarden-Bussum,Naarden-Bussum,naarden-bussum,NL,knooppuntStoptreinstation,52.280277252196996,5.156944274902299,"9465 (2018)[2] per dag
",9465
122,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Weesp,513.0,WP,8400685.0,Weesp,Weesp,Weesp,weesp,NL,knooppuntStoptreinstation,52.3127784729,5.043055534362799,"9930 (2018)[2] per dag
",9930
123,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Diemen Zuid,136.0,DMNZ,8400163.0,Diemen Z,Diemen Z.,Diemen Zuid,diemen-zuid,NL,stoptreinstation,52.330276489258004,4.9558334350586,"3357 (2018)[1]
",3357
124,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Duivendrecht,155.0,DVD,8400194.0,Duivendrt,Duivendrecht,Duivendrecht,duivendrecht,NL,knooppuntStoptreinstation,52.323333740234006,4.9363889694214,"13.126 (2018)[1]
",13126
125,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Amsterdam RAI,393.0,RAI,8400056.0,RAI,RAI,Amsterdam RAI,amsterdam-rai,NL,stoptreinstation,52.337223052979,4.8902778625488,"5993 (2018)[1]
",5993
126,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Amsterdam Zuid,46.0,ASDZ,8400061.0,Amsterdm Z,Amsterdam Z.,Amsterdam Zuid,amsterdam-zuid,NL,intercitystation,52.338889,4.872356,"60.819 (2018)[1]
",60819
127,2020-07-08 20:04:59,Amersfoort - Schiphol Airport,Schiphol Airport,428.0,SHL,8400561.0,Schiphol,Schiphol Airport,Schiphol Airport,schiphol-airport,NL,megastation,52.30944442749001,4.7619442939758,"92.214 (2018)[2] per dag (NS)
",92214
128,2020-07-08 20:04:59,Amersfoort - Utrecht Centraal,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484,"43.710 (2018)[2] per dag (NS)
",43710
129,2020-07-08 20:04:59,Amersfoort - Utrecht Centraal,Den Dolder,132.0,DLD,8400179.0,Den Dolder,Den Dolder,Den Dolder,den-dolder,NL,knooppuntStoptreinstation,52.140277862549,5.2427778244019,"1898 (2018)[2] per dag
",1898
130,2020-07-08 20:04:59,Amersfoort - Utrecht Centraal,Bilthoven,77.0,BHV,8400114.0,Bilthoven,Bilthoven,Bilthoven,bilthoven,NL,stoptreinstation,52.13000106811499,5.2038888931274006,"5376 (2018)[2] per dag
",5376
131,2020-07-08 20:04:59,Amersfoort - Utrecht Centraal,Utrecht Overvecht,471.0,UTO,8400620.0,Overvecht,Overvecht,Utrecht Overvecht,utrecht-overvecht,NL,knooppuntStoptreinstation,52.110000610352,5.1247220039367996,"8677 (2018)[2] per dag
",8677
132,2020-07-08 20:04:59,Amersfoort - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405,"194.385 (2018)[2] per dag
",194385
133,2020-07-08 20:04:59,Amersfoort - Zwolle,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484,"43.710 (2018)[2] per dag (NS)
",43710
134,2020-07-08 20:04:59,Amersfoort - Zwolle,Amersfoort Schothorst,24.0,AMFS,8400054.0,Schothorst,Schothorst,Amersfoort Schothorst,amersfoort-schothorst,NL,stoptreinstation,52.174822137451,5.403888702392599,"7.003 (2018)[2] per dag
",7003
135,2020-07-08 20:04:59,Amersfoort - Zwolle,Amersfoort Vathorst,54.0,AVAT,8400228.0,Vathorst,Vathorst,Amersfoort Vathorst,amersfoort-vathorst,NL,stoptreinstation,52.192779541015994,5.4338889122009,"3.402 (2018)[2] per dag
",3402
136,2020-07-08 20:04:59,Amersfoort - Zwolle,Nijkerk,354.0,NKK,8400469.0,Nijkerk,Nijkerk,Nijkerk,nijkerk,NL,stoptreinstation,52.222221374511996,5.4938888549805,"3597 (2018)[2] per dag
",3597
137,2020-07-08 20:04:59,Amersfoort - Zwolle,Putten,391.0,PT,8400509.0,Putten,Putten,Putten,putten,NL,stoptreinstation,52.264999389648,5.5752778053284,"1904 (2018)[2] per dag
",1904
138,2020-07-08 20:04:59,Amersfoort - Zwolle,Ermelo,172.0,EML,8400216.0,Ermelo,Ermelo,Ermelo,ermelo,NL,stoptreinstation,52.301666259765994,5.6147222518921,"2877 (2018)[2] per dag
",2877
139,2020-07-08 20:04:59,Amersfoort - Zwolle,Harderwijk,225.0,HD,8400294.0,Harderwijk,Harderwijk,Harderwijk,harderwijk,NL,knooppuntStoptreinstation,52.337501525879,5.619722366333,"5904 (2018)[2] per dag
",5904
140,2020-07-08 20:04:59,Amersfoort - Zwolle,Nunspeet,360.0,NS,8400466.0,Nunspeet,Nunspeet,Nunspeet,nunspeet,NL,stoptreinstation,52.370834350586,5.7852778434753,"2660 (2018)[2] per dag
",2660
141,2020-07-08 20:04:59,Amersfoort - Zwolle,'t Harde,227.0,HDE,8400388.0,'t Harde,'t Harde,'t Harde,t-harde,NL,stoptreinstation,52.4091682,5.893611,"1525 (2018)[2] per dag
",1525
142,2020-07-08 20:04:59,Amersfoort - Zwolle,Wezep,524.0,WZ,8400690.0,Wezep,Wezep,Wezep,wezep,NL,stoptreinstation,52.454166412354,6.0025000572205,"1054 (2018)[2] per dag
",1054
143,2020-07-08 20:04:59,Amersfoort - Zwolle,Zwolle,532.0,ZL,8400747.0,Zwolle,Zwolle,Zwolle,zwolle,NL,knooppuntIntercitystation,52.50472259521499,6.0919442176819,"41.100 (2018)[1] per dag (NS)
",41100
144,2020-07-08 20:04:59,Amsterdam Centraal - Haarlem,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935,"192.178 (2018)[1]
",192178
145,2020-07-08 20:04:59,Amsterdam Centraal - Haarlem,Amsterdam Sloterdijk,50.0,ASS,8400059.0,Sloterdijk,Sloterdijk,Amsterdam Sloterdijk,amsterdam-sloterdijk,NL,knooppuntIntercitystation,52.388889312744,4.8377776145935,"58.800 (2018)[1]
",58800
146,2020-07-08 20:04:59,Amsterdam Centraal - Haarlem,Halfweg-Zwanenburg,684.0,HWZB,8400400.0,Halfweg-Zw,Halfweg-Zw.,Halfweg-Zwanenburg,halfweg-zwanenburg,NL,stoptreinstation,52.385934999999996,4.747165,"2730 (2018)[2] per dag
",2730
147,2020-07-08 20:04:59,Amsterdam Centraal - Haarlem,Haarlem Spaarnwoude,245.0,HLMS,8400270.0,Spaarnwde,Spaarnwoude,Haarlem Spaarnwoude,haarlem-spaarnwoude,NL,stoptreinstation,52.382778167725,4.6730556488037,"3990 (2018)[1] per dag
",3990
148,2020-07-08 20:04:59,Amsterdam Centraal - Haarlem,Haarlem,244.0,HLM,8400285.0,Haarlem,Haarlem,Haarlem,haarlem,NL,knooppuntIntercitystation,52.38777923584001,4.638333320617701,"42.040 (2018)[1] per dag
",42040
149,2020-07-08 20:04:59,Amsterdam Centraal - Hoorn,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935,"192.178 (2018)[1]
",192178
150,2020-07-08 20:04:59,Amsterdam Centraal - Hoorn,Amsterdam Sloterdijk,50.0,ASS,8400059.0,Sloterdijk,Sloterdijk,Amsterdam Sloterdijk,amsterdam-sloterdijk,NL,knooppuntIntercitystation,52.388889312744,4.8377776145935,"58.800 (2018)[1]
",58800
151,2020-07-08 20:04:59,Amsterdam Centraal - Hoorn,Zaandam,529.0,ZD,8400731.0,Zaandam,Zaandam,Zaandam,zaandam,NL,knooppuntIntercitystation,52.438888549805,4.8136110305786,"22.765 (2018)[1] per dag
",22765
152,2020-07-08 20:04:59,Amsterdam Centraal - Hoorn,Zaandam Kogerveld,530.0,ZDK,8400728.0,Kogerveld,Kogerveld,Zaandam Kogerveld,zaandam-kogerveld,NL,stoptreinstation,52.456665039062,4.8202776908875,"1464 (2018)[1] per dag
",1464
153,2020-07-08 20:04:59,Amsterdam Centraal - Hoorn,Purmerend Weidevenne,389.0,PMW,8400499.0,Weidevenne,Weidevenne,Purmerend Weidevenne,purmerend-weidevenne,NL,stoptreinstation,52.496590632542,4.9356293678284,"1627 (2018)[1] per dag
",1627
154,2020-07-08 20:04:59,Amsterdam Centraal - Hoorn,Purmerend,388.0,PMR,8400508.0,Purmerend,Purmerend,Purmerend,purmerend,NL,knooppuntStoptreinstation,52.50305557250999,4.9536108970642,"2482 (2018)[1] per dag
",2482
155,2020-07-08 20:04:59,Amsterdam Centraal - Hoorn,Purmerend Overwhere,387.0,PMO,8400506.0,Overwhere,Overwhere,Purmerend Overwhere,purmerend-overwhere,NL,stoptreinstation,52.51139068603501,4.9683332443237,"2041 (2018)[1] per dag
",2041
156,2020-07-08 20:04:59,Amsterdam Centraal - Hoorn,Hoorn,252.0,HN,8400337.0,Hoorn,Hoorn,Hoorn,hoorn,NL,knooppuntIntercitystation,52.644721984863004,5.0555553436279,"14.306 (2018)[1] per dag
",14306
157,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935,"192.178 (2018)[1]
",192178
158,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Amsterdam Muiderpoort,45.0,ASDM,8400060.0,Muiderprt,Muiderpoort,Amsterdam Muiderpoort,amsterdam-muiderpoort,NL,stoptreinstation,52.360553741455,4.931111335754401,"14.148 (2018)[2] per dag
",14148
159,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Amsterdam Science Park,48.0,ASSP,8400235.0,Scienceprk,Science Park,Amsterdam Science Park,amsterdam-science-park,NL,stoptreinstation,52.355259999999994,4.94651,"4.649 (2018)[2] per dag
",4649
160,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Diemen,135.0,DMN,8400165.0,Diemen,Diemen,Diemen,diemen,NL,stoptreinstation,52.34515,4.967566000000001,"3189 (2018)[2] per dag
",3189
161,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Weesp,513.0,WP,8400685.0,Weesp,Weesp,Weesp,weesp,NL,knooppuntStoptreinstation,52.3127784729,5.043055534362799,"9930 (2018)[2] per dag
",9930
162,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Almere Poort,680.0,AMPO,8400450.0,Poort,Poort,Almere Poort,almere-poort,NL,stoptreinstation,52.342778,5.151944,"5.243 (2018)[1] per dag
",5243
163,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Almere Muziekwijk,19.0,ALMM,8400082.0,Muziekwijk,Muziekwijk,Almere Muziekwijk,almere-muziekwijk,NL,stoptreinstation,52.367500305176,5.1902775764464995,"6.420 (2018)[1] per dag
",6420
164,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Almere Centrum,17.0,ALM,8400080.0,Almere C,Almere C.,Almere Centrum,almere-centrum,NL,knooppuntIntercitystation,52.375029999999995,5.21764,"27.124 (2018)[1] per dag
",27124
165,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Almere Parkwijk,21.0,ALMP,8400104.0,Parkwijk,Parkwijk,Almere Parkwijk,almere-parkwijk,NL,stoptreinstation,52.376667022705,5.244722366333,"3.624 (2018)[1] per dag
",3624
166,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Almere Buiten,18.0,ALMB,8400081.0,Buiten,Buiten,Almere Buiten,almere-buiten,NL,stoptreinstation,52.394165039062,5.2780556678772,"7.532 (2018)[1] per dag
",7532
167,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Almere Oostvaarders,20.0,ALMO,8400226.0,Oostvaard,Oostvaarders,Almere Oostvaarders,almere-oostvaarders,NL,stoptreinstation,52.403331756591996,5.3005557060242,"4.502 (2018)[1] per dag
",4502
168,2020-07-08 20:04:59,Amsterdam Centraal - Lelystad Centrum,Lelystad Centrum,313.0,LLS,8400394.0,Lelystad C,Lelystad C.,Lelystad Centrum,lelystad-centrum,NL,knooppuntIntercitystation,52.507778167725,5.4727778434753,"14.531 (2018)[1] per dag
",14531
169,2020-07-08 20:04:59,Amsterdam Centraal - Schiphol Airport,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935,"192.178 (2018)[1]
",192178
170,2020-07-08 20:04:59,Amsterdam Centraal - Schiphol Airport,Amsterdam Sloterdijk,50.0,ASS,8400059.0,Sloterdijk,Sloterdijk,Amsterdam Sloterdijk,amsterdam-sloterdijk,NL,knooppuntIntercitystation,52.388889312744,4.8377776145935,"58.800 (2018)[1]
",58800
171,2020-07-08 20:04:59,Amsterdam Centraal - Schiphol Airport,Amsterdam Lelylaan,44.0,ASDL,8400079.0,Lelylaan,Lelylaan,Amsterdam Lelylaan,amsterdam-lelylaan,NL,stoptreinstation,52.357776641846,4.8338890075684,"15.836 (2018)[1]
",15836
172,2020-07-08 20:04:59,Amsterdam Centraal - Schiphol Airport,Schiphol Airport,428.0,SHL,8400561.0,Schiphol,Schiphol Airport,Schiphol Airport,schiphol-airport,NL,megastation,52.30944442749001,4.7619442939758,"92.214 (2018)[2] per dag (NS)
",92214
173,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935,"192.178 (2018)[1]
",192178
174,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Amsterdam Muiderpoort,45.0,ASDM,8400060.0,Muiderprt,Muiderpoort,Amsterdam Muiderpoort,amsterdam-muiderpoort,NL,stoptreinstation,52.360553741455,4.931111335754401,"14.148 (2018)[2] per dag
",14148
175,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Amsterdam Amstel,40.0,ASA,8400057.0,Amstel,Amstel,Amsterdam Amstel,amsterdam-amstel,NL,intercitystation,52.346668243408004,4.9177780151367,"33.717 (2018)[1]
",33717
176,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Duivendrecht,155.0,DVD,8400194.0,Duivendrt,Duivendrecht,Duivendrecht,duivendrecht,NL,knooppuntStoptreinstation,52.323333740234006,4.9363889694214,"13.126 (2018)[1]
",13126
177,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Amsterdam Bijlmer ArenA,41.0,ASB,8400074.0,Bijlmer A,Bijlmer ArenA,Amsterdam Bijlmer ArenA,amsterdam-bijlmer-arena,NL,knooppuntStoptreinstation,52.3122215271,4.9469442367554,"28.111 (2018)[1]
",28111
178,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Amsterdam Holendrecht,47.0,ASHD,8400231.0,Holendrcht,Holendrecht,Amsterdam Holendrecht,amsterdam-holendrecht,NL,stoptreinstation,52.29844,4.95972,"4.175 (2018)[1]
",4175
179,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Abcoude,5.0,AC,8400047.0,Abcoude,Abcoude,Abcoude,abcoude,NL,stoptreinstation,52.2785,4.977,"2.035 (2018)[1] per dag
",2035
180,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Breukelen,81.0,BKL,8400133.0,Breukelen,Breukelen,Breukelen,breukelen,NL,knooppuntStoptreinstation,52.171490000000006,4.9906,"5666 (2018)[1] per dag
",5666
181,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Maarssen,327.0,MAS,8400419.0,Maarssen,Maarssen,Maarssen,maarssen,NL,stoptreinstation,52.135276794434006,5.033611297607401,"4508 (2018)[1] per dag
",4508
182,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Utrecht Zuilen,473.0,UTZL,8400613.0,Zuilen,Zuilen,Utrecht Zuilen,utrecht-zuilen,NL,stoptreinstation,52.103055,5.09,"2094 (2018)[2] per dag
",2094
183,2020-07-08 20:04:59,Amsterdam Centraal - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405,"194.385 (2018)[2] per dag
",194385
184,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935,"192.178 (2018)[1]
",192178
185,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Amsterdam Muiderpoort,45.0,ASDM,8400060.0,Muiderprt,Muiderpoort,Amsterdam Muiderpoort,amsterdam-muiderpoort,NL,stoptreinstation,52.360553741455,4.931111335754401,"14.148 (2018)[2] per dag
",14148
186,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Amsterdam Amstel,40.0,ASA,8400057.0,Amstel,Amstel,Amsterdam Amstel,amsterdam-amstel,NL,intercitystation,52.346668243408004,4.9177780151367,"33.717 (2018)[1]
",33717
187,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Duivendrecht,155.0,DVD,8400194.0,Duivendrt,Duivendrecht,Duivendrecht,duivendrecht,NL,knooppuntStoptreinstation,52.323333740234006,4.9363889694214,"13.126 (2018)[1]
",13126
188,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Amsterdam Bijlmer ArenA,41.0,ASB,8400074.0,Bijlmer A,Bijlmer ArenA,Amsterdam Bijlmer ArenA,amsterdam-bijlmer-arena,NL,knooppuntStoptreinstation,52.3122215271,4.9469442367554,"28.111 (2018)[1]
",28111
189,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Amsterdam Holendrecht,47.0,ASHD,8400231.0,Holendrcht,Holendrecht,Amsterdam Holendrecht,amsterdam-holendrecht,NL,stoptreinstation,52.29844,4.95972,"4.175 (2018)[1]
",4175
190,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Abcoude,5.0,AC,8400047.0,Abcoude,Abcoude,Abcoude,abcoude,NL,stoptreinstation,52.2785,4.977,"2.035 (2018)[1] per dag
",2035
191,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Breukelen,81.0,BKL,8400133.0,Breukelen,Breukelen,Breukelen,breukelen,NL,knooppuntStoptreinstation,52.171490000000006,4.9906,"5666 (2018)[1] per dag
",5666
192,2020-07-08 20:04:59,Amsterdam Centraal - Woerden,Woerden,503.0,WD,8400702.0,Woerden,Woerden,Woerden,woerden,NL,knooppuntStoptreinstation,52.084999084473,4.8936109542847,"13.358 (2018)[1] per dag
",13358
193,2020-07-08 20:04:59,Antwerpen-Centraal - Breda,Breda,61.0,BD,8400131.0,Breda,Breda,Breda,breda,NL,knooppuntIntercitystation,51.595554351807,4.7800002098083,"35.863 (2018)[1] per dag
",35863
194,2020-07-08 20:04:59,Antwerpen-Centraal - Roosendaal,Roosendaal,405.0,RSD,8400526.0,Roosendaal,Roosendaal,Roosendaal,roosendaal,NL,knooppuntIntercitystation,51.540279388428004,4.4583334922791,"10.317 (2018)[1] per dag
",10317
195,2020-07-08 20:04:59,Apeldoorn - Deventer,Apeldoorn,31.0,APD,8400066.0,Apeldoorn,Apeldoorn,Apeldoorn,apeldoorn,NL,knooppuntIntercitystation,52.209167480469,5.970277786254901,"14.840 (2018)[2] per dag (NS)
",14840
196,2020-07-08 20:04:59,Apeldoorn - Deventer,Apeldoorn Osseveld,33.0,APDO,8400229.0,Osseveld,Osseveld,Apeldoorn Osseveld,apeldoorn-osseveld,NL,stoptreinstation,52.215278625488004,6.0044445991516,"1.267 (2018)[2] per dag
",1267
197,2020-07-08 20:04:59,Apeldoorn - Deventer,Twello,460.0,TWL,8400599.0,Twello,Twello,Twello,twello,NL,stoptreinstation,52.237777709961,6.0986108779907,"1518 (2018)[2] per dag
",1518
198,2020-07-08 20:04:59,Apeldoorn - Deventer,Deventer,153.0,DV,8400173.0,Deventer,Deventer,Deventer,deventer,NL,knooppuntIntercitystation,52.257499694824,6.160555362701401,"20.903 (2018)[1] per dag
",20903
199,2020-07-08 20:04:59,Apeldoorn - Zutphen,Apeldoorn,31.0,APD,8400066.0,Apeldoorn,Apeldoorn,Apeldoorn,apeldoorn,NL,knooppuntIntercitystation,52.209167480469,5.970277786254901,"14.840 (2018)[2] per dag (NS)
",14840
200,2020-07-08 20:04:59,Apeldoorn - Zutphen,Apeldoorn De Maten,32.0,APDM,8400233.0,De Maten,De Maten,Apeldoorn De Maten,apeldoorn-de-maten,NL,stoptreinstation,52.205276489258004,6.0005555152892995,"612 (2009)[1] per dag
",612
201,2020-07-08 20:04:59,Apeldoorn - Zutphen,Klarenbeek,282.0,KBK,8400361.0,Klarenbk,Klarenbeek,Klarenbeek,klarenbeek,NL,stoptreinstation,52.17805480957,6.083611011505099,,
202,2020-07-08 20:04:59,Apeldoorn - Zutphen,Voorst-Empe,481.0,VEM,8400668.0,Voorst-E,Voorst-Empe,Voorst-Empe,voorst-empe,NL,stoptreinstation,52.157501220703004,6.1436109542847,,
203,2020-07-08 20:04:59,Apeldoorn - Zutphen,Zutphen,534.0,ZP,8400744.0,Zutphen,Zutphen,Zutphen,zutphen,NL,knooppuntIntercitystation,52.145278930664,6.1941666603088,"11.988 (2018)[1] per dag (NS)
",11988
204,2020-07-08 20:04:59,Arnhem Centraal - Düsseldorf Hbf,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901,"43.677 (2018)[2] per dag (NS)
",43677
205,2020-07-08 20:04:59,Arnhem Centraal - Düsseldorf Hbf,Arnhem Velperpoort,9.0,AHP,8400072.0,Velperprt,Velperpoort,Arnhem Velperpoort,arnhem-velperpoort,NL,stoptreinstation,51.985279083252,5.9194445610046,"1980 (2018)[1] per dag (NS)
",1980
206,2020-07-08 20:04:59,Arnhem Centraal - Düsseldorf Hbf,Westervoort,545.0,WTV,8400688.0,Westervrt,Westervoort,Westervoort,westervoort,NL,stoptreinstation,51.96286,5.9695,,
207,2020-07-08 20:04:59,Arnhem Centraal - Düsseldorf Hbf,Duiven,156.0,DVN,8400193.0,Duiven,Duiven,Duiven,duiven,NL,stoptreinstation,51.943332672119,6.0147223472595,"3.264 (2005) per dag
",3264
208,2020-07-08 20:04:59,Arnhem Centraal - Düsseldorf Hbf,Zevenaar,538.0,ZV,8400735.0,Zevenaar,Zevenaar,Zevenaar,zevenaar,NL,knooppuntStoptreinstation,51.923053741455,6.071944236755401,"3.641 (2005) per dag
",3641
209,2020-07-08 20:04:59,Arnhem Centraal - Frankfurt (M) Hbf,Arnhem Centraal,6.0,AH,8400071.0,Arnhem C,Arnhem C.,Arnhem Centraal,arnhem-centraal,NL,knooppuntIntercitystation,51.985000610352,5.899166584014901,"43.677 (2018)[2] per dag (NS)
",43677
210,2020-07-08 20:04:59,Arnhem Centraal - Frankfurt (M) Hbf,Arnhem Velperpoort,9.0,AHP,8400072.0,Velperprt,Velperpoort,Arnhem Velperpoort,arnhem-velperpoort,NL,stoptreinstation,51.985279083252,5.9194445610046,"1980 (2018)[1] per dag (NS)
",1980
211,2020-07-08 20:04:59,Arnhem Centraal - Frankfurt (M) Hbf,Westervoort,545.0,WTV,8400688.0,Westervrt,Westervoort,Westervoort,westervoort,NL,stoptreinstation,51.96286,5.9695,,
